Episode 1 reward -210.13652889626104 in 88 steps, epsilon=0.9921147460036905
Episode 42 reward -93.36126011167615 in 67 steps, epsilon=0.7193650022781267
Episode 43 reward -175.74237065094195 in 77 steps, epsilon=0.7146142057998967
Episode 44 reward -177.00636013255436 in 72 steps, epsilon=0.7102048761531534
Episode 45 reward -340.77680820938576 in 83 steps, epsilon=0.7051611361573025
Episode 46 reward -230.32254231841782 in 99 steps, epsilon=0.6991995992080177
Episode 47 reward -513.4482528917748 in 101 steps, epsilon=0.6931781427981966
Episode 48 reward -236.8188656159354 in 68 steps, epsilon=0.6891582146729059
Episode 49 reward -245.75938075288317 in 61 steps, epsilon=0.6855752885979794
Episode 50 reward -581.7005767363192 in 99 steps, epsilon=0.6798066948946032
Episode 51 reward -129.68941280951339 in 99 steps, epsilon=0.6740949285095286
Episode 52 reward -168.47342378111622 in 61 steps, epsilon=0.6706036087967382
Episode 53 reward -352.36619916237925 in 88 steps, epsilon=0.6656043261449903
Episode 54 reward -260.6524760583693 in 62 steps, epsilon=0.662108427806262
Episode 55 reward -557.0994040375848 in 104 steps, epsilon=0.6562927938716894
Episode 56 reward -335.34119788857004 in 82 steps, epsilon=0.6517498445099557
Episode 57 reward -347.423927528052 in 82 steps, epsilon=0.6472439950156491
Episode 58 reward -343.68265802706867 in 72 steps, epsilon=0.643317988834122
Episode 59 reward -239.1331956058151 in 86 steps, epsilon=0.6386654885562182
Episode 60 reward -166.2928924681546 in 86 steps, epsilon=0.634052828223394
Episode 61 reward -110.27277769597055 in 132 steps, epsilon=0.6270496535296254
Episode 62 reward -348.0483083845311 in 81 steps, epsilon=0.6227977946116664
Episode 63 reward -280.02427579794653 in 75 steps, epsilon=0.6188914781496525
Episode 64 reward -195.59043978170666 in 79 steps, epsilon=0.6148083849259692
Episode 65 reward -219.88273703187417 in 67 steps, epsilon=0.6113706978584461
Episode 66 reward -262.4078264059058 in 138 steps, epsilon=0.604362251729973
Episode 67 reward -577.8182167573142 in 85 steps, epsilon=0.600093341162548
Episode 68 reward -167.591217568944 in 147 steps, epsilon=0.5927957378429758
Episode 69 reward -284.1725175750887 in 106 steps, epsilon=0.587599690723802
Episode 70 reward -11.338891391111957 in 119 steps, epsilon=0.5818316423595727
Episode 71 reward -264.16441942324286 in 83 steps, epsilon=0.5778489905965187
Episode 72 reward -486.91854601522164 in 96 steps, epsilon=0.5732835892753618
Episode 73 reward -461.6819853659448 in 88 steps, epsilon=0.5691369655934494
Episode 74 reward -337.0467641844705 in 126 steps, epsilon=0.5632629240023604
Episode 75 reward -268.05549031907776 in 102 steps, epsilon=0.5585616593869684
Episode 76 reward -301.02164033128577 in 94 steps, epsilon=0.554271375712742
Episode 77 reward -276.0816058273965 in 102 steps, epsilon=0.5496613587358322
Episode 78 reward -376.4624073506921 in 75 steps, epsilon=0.5463015137134063
Episode 79 reward -193.13269548222718 in 227 steps, epsilon=0.5362845915499582
Episode 80 reward -460.416548595677 in 93 steps, epsilon=0.5322459536233433
Episode 81 reward -423.73721302177194 in 62 steps, epsilon=0.5295743193353012
Episode 82 reward -296.7352059483699 in 63 steps, epsilon=0.5268765081517216
Episode 83 reward -393.5813847359243 in 70 steps, epsilon=0.523898806708648
Episode 84 reward -587.9846643803919 in 82 steps, epsilon=0.5204370490972041
Episode 85 reward -237.3667274834944 in 109 steps, epsilon=0.5158791708253301
Episode 86 reward -403.8174514291541 in 78 steps, epsilon=0.5126479315085944
Episode 87 reward -245.89703213970614 in 89 steps, epsilon=0.5089916594631806
Episode 88 reward -55.89848527073359 in 163 steps, epsilon=0.5023791339034208
Episode 89 reward -505.8567677225042 in 76 steps, epsilon=0.49933264381186093
Episode 90 reward -479.1100728002853 in 101 steps, epsilon=0.49531968367151724
Episode 91 reward -98.39521081972956 in 136 steps, epsilon=0.4899797299650215
Episode 92 reward -299.8786190831214 in 158 steps, epsilon=0.4838664721439715
Episode 93 reward -640.433345647344 in 86 steps, epsilon=0.48057937525958505
Episode 94 reward -431.5260564409516 in 153 steps, epsilon=0.4748008294183421
Episode 95 reward -187.2570938974407 in 119 steps, epsilon=0.4703671323669163
Episode 96 reward -402.71380945174 in 89 steps, epsilon=0.4670854898595551
Episode 97 reward -634.3595496434046 in 85 steps, epsilon=0.46397848666604713
Episode 98 reward -346.9830458778214 in 94 steps, epsilon=0.460573119193327
Episode 99 reward -392.5688026718239 in 179 steps, epsilon=0.45417628284503275
Episode 100 reward -278.9879562211808 in 121 steps, epsilon=0.44991657303881805
Episode 101 reward -249.65289809999229 in 129 steps, epsilon=0.4454316392641108
Episode 102 reward -722.8191804718992 in 85 steps, epsilon=0.4425079137669714
Episode 103 reward -536.9798885775151 in 83 steps, epsilon=0.43967686319514954
Episode 104 reward -380.88591834468696 in 139 steps, epsilon=0.4349880177665414
Episode 105 reward -559.5341124709173 in 199 steps, epsilon=0.4283876477113113
Episode 106 reward -579.3260036197915 in 88 steps, epsilon=0.4255105143652509
Episode 107 reward -530.4493873240524 in 187 steps, epsilon=0.4194800285216175
Episode 108 reward -359.8715088120688 in 81 steps, epsilon=0.4169026925926733
Episode 109 reward -533.9669026255979 in 103 steps, epsilon=0.4136553473959189
Episode 110 reward -411.87073640672594 in 95 steps, epsilon=0.4106897305794124
Episode 111 reward -514.6387501048766 in 215 steps, epsilon=0.4040811976650186
Episode 112 reward -339.1588366986191 in 126 steps, epsilon=0.4002738114789972
Episode 113 reward -569.6200825221044 in 115 steps, epsilon=0.39684044235794036
Episode 114 reward -273.46847957962575 in 91 steps, epsilon=0.39415144781393574
Episode 115 reward -289.0511053659461 in 168 steps, epsilon=0.38925098265638347
Episode 116 reward -382.4485119279519 in 95 steps, epsilon=0.38651610953695903
Episode 117 reward -496.6006284357167 in 91 steps, epsilon=0.38392064023636674
Episode 118 reward -345.33964585433307 in 87 steps, epsilon=0.38146124455016406
Episode 119 reward -306.97308292238563 in 91 steps, epsilon=0.3789115658576918
Episode 120 reward -384.3068659666932 in 85 steps, epsilon=0.37655086474101807
Episode 121 reward -336.25507783897797 in 108 steps, epsilon=0.37358018594227016
Episode 122 reward -444.15552090131666 in 77 steps, epsilon=0.3714817080187397
Episode 123 reward -808.5510560809877 in 129 steps, epsilon=0.36800208580212246
Episode 124 reward -489.8470842551346 in 110 steps, epsilon=0.3650702176958275
Episode 125 reward -502.74359414044676 in 77 steps, epsilon=0.3630370148960549
Episode 126 reward -776.4000111603847 in 245 steps, epsilon=0.35667091123556705
Episode 127 reward -442.62051553722296 in 74 steps, epsilon=0.35477855683912674
Episode 128 reward -379.512143257487 in 190 steps, epsilon=0.34998346191255686
Episode 129 reward -702.704287334116 in 112 steps, epsilon=0.34719926773060417
Episode 130 reward -574.9970990810157 in 174 steps, epsilon=0.34293520539615124
Episode 131 reward -699.8888450021174 in 102 steps, epsilon=0.3404698609323752
Episode 132 reward -425.5966741962943 in 96 steps, epsilon=0.33817239574483016
Episode 133 reward -767.0701080836516 in 151 steps, epsilon=0.3346030092581179
Episode 134 reward -433.7966765621399 in 136 steps, epsilon=0.33143400639641396
Episode 135 reward -450.9833387510836 in 130 steps, epsilon=0.328444836018084
Episode 136 reward -598.8532751990451 in 115 steps, epsilon=0.32583276857874865
Episode 137 reward -656.0056072316662 in 135 steps, epsilon=0.32280451292012435
Episode 138 reward -455.161000838038 in 82 steps, epsilon=0.3209849861692613
Episode 139 reward -736.3050628002387 in 102 steps, epsilon=0.3187423959636071
Episode 140 reward -756.4569468978793 in 108 steps, epsilon=0.31639268934206044
Episode 141 reward -417.4356755595785 in 109 steps, epsilon=0.31404681725713735
Episode 142 reward -824.3840878039061 in 162 steps, epsilon=0.31060719498220873
Episode 143 reward -489.9870002689867 in 102 steps, epsilon=0.308469920224793
Episode 144 reward -634.4181691391076 in 150 steps, epsilon=0.30536620746154164
Episode 145 reward -451.64532829692666 in 81 steps, epsilon=0.30370946006631033
Episode 146 reward -365.668330927821 in 102 steps, epsilon=0.3016421846017504
Episode 147 reward -991.8160821584389 in 186 steps, epsilon=0.29792630477870974
Episode 148 reward -1139.932695178461 in 110 steps, epsilon=0.29576104618140925
Episode 149 reward -461.2890644101761 in 87 steps, epsilon=0.2940653122181994
Episode 150 reward -317.7065673816156 in 98 steps, epsilon=0.2921727608070711
Episode 151 reward -869.2849791001585 in 135 steps, epsilon=0.2895958617414046
Episode 152 reward -1266.1603251825268 in 167 steps, epsilon=0.2864559024850444
Episode 153 reward -298.80648444007716 in 99 steps, epsilon=0.28461909624342885
Episode 154 reward -964.6248627608724 in 116 steps, epsilon=0.2824898880102258
Episode 155 reward -840.4484871103253 in 115 steps, epsilon=0.2804032753172528
Episode 156 reward -317.2306308292482 in 124 steps, epsilon=0.2781800869575296
Episode 157 reward -388.9401752344894 in 85 steps, epsilon=0.2766719747752465
Episode 158 reward -940.4138852711259 in 151 steps, epsilon=0.2740242684473514
Episode 159 reward -380.6607526899688 in 88 steps, epsilon=0.2724995733826522
Episode 160 reward -956.081489805099 in 165 steps, epsilon=0.2696766833089742
Episode 161 reward -187.4688133921831 in 125 steps, epsilon=0.2675689256973736
Episode 162 reward -553.7051635195738 in 85 steps, epsilon=0.26615062614139384
Episode 163 reward -292.96646134832 in 88 steps, epsilon=0.2646949151538708
Episode 164 reward -528.4849736181584 in 83 steps, epsilon=0.2633336046118908
Episode 165 reward -489.15734738523105 in 83 steps, epsilon=0.26198354618652886
Episode 166 reward -311.3653938165594 in 127 steps, epsilon=0.25993936318745325
Episode 167 reward -340.30117831602564 in 101 steps, epsilon=0.2583321059314058
Episode 168 reward -445.1379445757054 in 92 steps, epsilon=0.25688213067018295
Episode 169 reward -417.7694377379334 in 83 steps, epsilon=0.2555853978710551
Episode 170 reward -915.3926038659397 in 114 steps, epsilon=0.25382179596595145
Episode 171 reward -436.0952554109945 in 132 steps, epsilon=0.25180469044393333
Episode 172 reward -721.5924445095092 in 116 steps, epsilon=0.25005393007672905
Episode 173 reward -496.74409964863617 in 95 steps, epsilon=0.24863516753334178
Episode 174 reward -632.2351559670756 in 76 steps, epsilon=0.2475098219898118
Episode 175 reward -397.55569501081897 in 95 steps, epsilon=0.2461151140330535
Episode 176 reward -706.2303908908368 in 81 steps, epsilon=0.24493636199993957
Episode 177 reward -822.0640788895324 in 200 steps, epsilon=0.2420664297462484
Episode 178 reward -647.4065627262739 in 72 steps, epsilon=0.2410472249921509
Episode 179 reward -676.7807892970218 in 116 steps, epsilon=0.23942053025236218
Episode 180 reward -537.6430896655922 in 64 steps, epsilon=0.23853108810956442
Episode 181 reward -784.3609928388651 in 89 steps, epsilon=0.23730363170859803
Episode 182 reward -1276.9624979775563 in 176 steps, epsilon=0.23490822916590748
Episode 183 reward -573.7781450585784 in 59 steps, epsilon=0.2341146140804744
Episode 184 reward -857.5070698015904 in 92 steps, epsilon=0.23288641799578777
Episode 185 reward -804.9511309723712 in 104 steps, epsilon=0.23151156089756533
Episode 186 reward -403.26815078369845 in 91 steps, epsilon=0.23032023444986838
Episode 187 reward -564.9348700962648 in 64 steps, epsilon=0.22948884822311125
Episode 188 reward -284.07783722995885 in 136 steps, epsilon=0.2277397209127863
Episode 189 reward -1031.1622517642559 in 112 steps, epsilon=0.22631701804657012
Episode 190 reward -472.87173285578643 in 84 steps, epsilon=0.22526039910743534
Episode 191 reward -1361.0446629541973 in 137 steps, epsilon=0.22355603320372358
Episode 192 reward -667.5846966736859 in 70 steps, epsilon=0.22269416104316786
Episode 193 reward -507.65252093204026 in 56 steps, epsilon=0.22200899399961702
Episode 194 reward -604.5546944526585 in 102 steps, epsilon=0.22077082764411765
Episode 195 reward -811.1822654120054 in 85 steps, epsilon=0.21974862612011728
Episode 196 reward -528.4420608791291 in 68 steps, epsilon=0.2189370977859235
Episode 197 reward -539.0060537709712 in 64 steps, epsilon=0.2181783310037188
Episode 198 reward -526.3759653089688 in 103 steps, epsilon=0.21696734149648028
Episode 199 reward -504.5915592700161 in 96 steps, epsilon=0.21584982766698868
Episode 200 reward -638.3068559195224 in 72 steps, epsilon=0.21501870454148694
Episode 201 reward -885.28099022645 in 128 steps, epsilon=0.2135558473819985
Episode 202 reward -633.8762981689576 in 63 steps, epsilon=0.21284269433434416
Episode 203 reward -342.71449734407304 in 95 steps, epsilon=0.21177576467822254
Episode 204 reward -621.1121037610587 in 83 steps, epsilon=0.21085186531768565
Episode 205 reward -539.6899539920507 in 91 steps, epsilon=0.20984768927393577
Episode 206 reward -581.5206204664237 in 107 steps, epsilon=0.20867858486152008
Episode 207 reward -1517.9933893603245 in 218 steps, epsilon=0.20633502927926334
Episode 208 reward -548.3550103169912 in 62 steps, epsilon=0.2056777916397643
Episode 209 reward -478.5387500642209 in 60 steps, epsilon=0.20504562329147447
Episode 210 reward -519.5258134356832 in 64 steps, epsilon=0.20437547805459452
Episode 211 reward -313.04959336888567 in 81 steps, epsilon=0.20353345149369914
Episode 212 reward -348.73846684976866 in 79 steps, epsilon=0.20271875949735738
Episode 213 reward -1248.8880008247595 in 188 steps, epsilon=0.20080568605522098
Episode 214 reward -818.1576818231521 in 153 steps, epsilon=0.1992750979156753
Episode 215 reward -468.3421458952983 in 115 steps, epsilon=0.1981399737635065
Episode 216 reward -430.85594304840816 in 124 steps, epsilon=0.1969305520004544
Episode 217 reward -456.24962152719473 in 78 steps, epsilon=0.19617743467073775
Episode 218 reward -538.4558817157582 in 72 steps, epsilon=0.19548744408796315
Episode 219 reward -500.5588215200011 in 106 steps, epsilon=0.1944806227608505
Episode 220 reward -629.4852731628652 in 97 steps, epsilon=0.19356859122409956
Episode 221 reward -570.2451348306861 in 64 steps, epsilon=0.192971664443472
Episode 222 reward -859.9134859905182 in 214 steps, epsilon=0.19100320842603802
Episode 223 reward -1913.8510473895622 in 234 steps, epsilon=0.1888984550029412
Episode 224 reward -942.0072641997187 in 108 steps, epsilon=0.18794351763268202
Episode 225 reward -1504.8079570554864 in 184 steps, epsilon=0.18634015309796292
Episode 226 reward -2290.645768779829 in 254 steps, epsilon=0.18417473049541244
Episode 227 reward -2279.62492408827 in 238 steps, epsilon=0.18219502386637687
Episode 228 reward -1914.5365553964755 in 205 steps, epsilon=0.18052717968881993
Episode 229 reward -415.5255152063724 in 91 steps, epsilon=0.17979770649066928
Episode 230 reward -722.5236960486147 in 99 steps, epsilon=0.1790116068102882
Episode 231 reward -1729.3606992203104 in 161 steps, epsilon=0.17774970550415894
Episode 232 reward -2181.269250604269 in 217 steps, epsilon=0.1760807109775544
Episode 233 reward -532.2908871785867 in 76 steps, epsilon=0.17550468922935017
Episode 234 reward -1665.0661131952036 in 158 steps, epsilon=0.17432109019460373
Episode 235 reward -1163.3435098121001 in 144 steps, epsilon=0.1732585352522722
Episode 236 reward -471.58024287568674 in 87 steps, epsilon=0.17262395044214013
Episode 237 reward -938.6142496413 in 167 steps, epsilon=0.17142120137720918
Episode 238 reward -436.8433512745553 in 126 steps, epsilon=0.1705269399180966
Episode 239 reward -419.66538304332335 in 86 steps, epsilon=0.16992300886057213
Episode 240 reward -400.0340537705022 in 132 steps, epsilon=0.16900609012091578
Episode 241 reward -983.6478408696327 in 90 steps, epsilon=0.1683878216910681
Episode 242 reward -400.7113295930881 in 83 steps, epsilon=0.16782255188583994
Episode 243 reward -1573.6921637587125 in 162 steps, epsilon=0.16673267835630837
Episode 244 reward -954.6781891696635 in 182 steps, epsilon=0.16552912912997028
Episode 245 reward -547.940632132493 in 127 steps, epsilon=0.1647021714860287
Episode 246 reward -1263.8385481353582 in 128 steps, epsilon=0.1638792615500309
Episode 247 reward -1004.108188309808 in 198 steps, epsilon=0.162626891549011
Episode 248 reward -943.5904894188454 in 106 steps, epsilon=0.16196655247862773
Episode 249 reward -714.6707504957449 in 150 steps, epsilon=0.16104399070273595
Episode 250 reward -412.87032319841813 in 96 steps, epsilon=0.1604607723193403
Episode 251 reward -697.11044724891 in 129 steps, epsilon=0.15968583743281858
Episode 252 reward -447.33206798934305 in 87 steps, epsilon=0.15916882292134293
Episode 253 reward -718.332802929667 in 128 steps, epsilon=0.15841628848293102
Episode 254 reward -712.1475809491228 in 151 steps, epsilon=0.1575408288812304
Episode 255 reward -651.9531094704082 in 138 steps, epsilon=0.15675221936353484
Episode 256 reward -306.4870889993013 in 110 steps, epsilon=0.15613136590481863
Episode 257 reward -565.7801966738301 in 87 steps, epsilon=0.1556451411659196
Episode 258 reward -453.7162586159754 in 96 steps, epsilon=0.1551135037532765
Episode 259 reward -490.3991225754542 in 76 steps, epsilon=0.15469622877813874
Episode 260 reward -940.5657205441552 in 172 steps, epsilon=0.15376349812160733
Episode 261 reward -517.1962028038015 in 74 steps, epsilon=0.1533671166557502
Episode 262 reward -449.539862053538 in 88 steps, epsilon=0.15289954635588215
Episode 263 reward -339.93139426605603 in 106 steps, epsilon=0.152341772588091
Episode 264 reward -490.26683974880143 in 135 steps, epsilon=0.15163990691102458
Episode 265 reward -878.7126767528832 in 166 steps, epsilon=0.15078976019614776
Episode 266 reward -821.199819808826 in 201 steps, epsilon=0.14977907740518812
Episode 267 reward -571.4238707560501 in 125 steps, epsilon=0.14916071177443033
Episode 268 reward -495.4925904048098 in 117 steps, epsilon=0.1485888831671421
Episode 269 reward -497.52345124991996 in 102 steps, epsilon=0.1480957955805906
Episode 270 reward -881.356677039497 in 142 steps, epsilon=0.14741766143068644
Episode 271 reward -1136.2859120936728 in 230 steps, epsilon=0.14633950158447295
Episode 272 reward -464.47879558659764 in 134 steps, epsilon=0.1457226941028363
Episode 273 reward -582.6560530849368 in 86 steps, epsilon=0.14533116492215073
Episode 274 reward -1050.931506033584 in 211 steps, epsilon=0.14438469768609635
Episode 275 reward -395.11444850435015 in 100 steps, epsilon=0.14394306256512676
Episode 276 reward -1000.0651978492705 in 214 steps, epsilon=0.1430126717148759
Episode 277 reward -583.3633645817615 in 83 steps, epsilon=0.14265714402059657
Episode 278 reward -617.8669042279947 in 91 steps, epsilon=0.14227072488369244
Episode 279 reward -718.6456322448241 in 142 steps, epsilon=0.14167472222402533
Episode 280 reward -426.7096843313849 in 98 steps, epsilon=0.141268304645057
Episode 281 reward -395.2367658736163 in 104 steps, epsilon=0.14084133834986598
Episode 282 reward -478.41174216590287 in 152 steps, epsilon=0.14022524418442603
Episode 283 reward -518.6192688037917 in 83 steps, epsilon=0.13989275639079368
Episode 284 reward -1015.7176639044802 in 239 steps, epsilon=0.13895062285472423
Episode 285 reward -566.6665714343579 in 112 steps, epsilon=0.1385168097668269
Episode 286 reward -567.4689141317109 in 110 steps, epsilon=0.13809544660551565
Episode 287 reward -841.243409020182 in 200 steps, epsilon=0.13734110622175477
Episode 288 reward -476.31712078110206 in 125 steps, epsilon=0.13687724755048897
Episode 289 reward -482.6734521376892 in 86 steps, epsilon=0.13656146304122735
Episode 290 reward -477.5124362859127 in 93 steps, epsilon=0.13622301764537634
Episode 291 reward -876.933514101066 in 193 steps, epsilon=0.13553061656779228
Episode 292 reward -370.8118107006101 in 90 steps, epsilon=0.13521227570137895
Episode 293 reward -455.4260340431906 in 108 steps, epsilon=0.13483402933075303
Episode 294 reward -985.6911934193128 in 226 steps, epsilon=0.13405560954333468
Episode 295 reward -899.187588919773 in 223 steps, epsilon=0.13330457461324424
Episode 296 reward -385.76480681207653 in 91 steps, epsilon=0.13300287778678077
Episode 297 reward -614.87604989201 in 173 steps, epsilon=0.13243683835953968
Episode 298 reward -997.7965026537283 in 248 steps, epsilon=0.13164229779367487
Episode 299 reward -510.31617438718274 in 96 steps, epsilon=0.1313399851572678
Episode 300 reward -457.51186603609443 in 80 steps, epsilon=0.13109026548652944
Episode 301 reward -400.6643265166217 in 108 steps, epsilon=0.13075629729368085
Episode 302 reward -376.12758022085694 in 113 steps, epsilon=0.13041070739454905
Episode 303 reward -363.18310050938686 in 119 steps, epsilon=0.1300509646908943
Episode 304 reward -439.02335423309955 in 125 steps, epsilon=0.1296776656121527
Episode 305 reward -637.0824982363489 in 160 steps, epsilon=0.12920660152438473
Episode 306 reward -762.2517341838524 in 165 steps, epsilon=0.12872864657115038
Episode 307 reward -523.3791744774444 in 137 steps, epsilon=0.12833774788310084
Episode 308 reward -445.69691091154 in 78 steps, epsilon=0.1281175732469778
Episode 309 reward -477.3100290337058 in 100 steps, epsilon=0.12783779871860046
Episode 310 reward -321.7313563828054 in 87 steps, epsilon=0.12759666034266234
Episode 311 reward -370.7090360487033 in 98 steps, epsilon=0.12732753394455976
Episode 312 reward -826.7170419648515 in 202 steps, epsilon=0.1267810557703919
Episode 313 reward -425.1708805404452 in 97 steps, epsilon=0.12652253538032307
Episode 314 reward -792.8453085308913 in 195 steps, epsilon=0.1260103559197313
Episode 315 reward -565.69425994323 in 85 steps, epsilon=0.12579020486190062
Episode 316 reward -614.8801731470868 in 124 steps, epsilon=0.125472380902535
Episode 317 reward -896.346294922002 in 216 steps, epsilon=0.12492807711827682
Episode 318 reward -362.3352670008907 in 99 steps, epsilon=0.12468250673390138
Episode 319 reward -679.7194667455753 in 176 steps, epsilon=0.12425189511311159
Episode 320 reward -346.8265865202723 in 95 steps, epsilon=0.12402259301902419
Episode 321 reward -985.7979686807452 in 271 steps, epsilon=0.1233803228164441
Episode 322 reward -704.2886644672303 in 199 steps, epsilon=0.12291965325689339
Episode 323 reward -310.57310654504505 in 86 steps, epsilon=0.12272338938317927
Episode 324 reward -360.76073396513533 in 119 steps, epsilon=0.12245458361595897
Episode 325 reward -325.4934592145014 in 117 steps, epsilon=0.12219339591519363
Episode 326 reward -851.5561829944772 in 223 steps, epsilon=0.12170396067168616
Episode 327 reward -321.1970818263113 in 94 steps, epsilon=0.12150089932490835
Episode 328 reward -318.2807568641765 in 109 steps, epsilon=0.121267812155095
Episode 329 reward -808.9555056221229 in 158 steps, epsilon=0.12093442144526138
Episode 330 reward -632.4339099874896 in 138 steps, epsilon=0.12064751066694673
Episode 331 reward -629.1156786536094 in 147 steps, epsilon=0.12034621222927161
Episode 332 reward -425.9281694327508 in 139 steps, epsilon=0.12006535634964727
Episode 333 reward -284.06844311599184 in 82 steps, epsilon=0.11990149318473521
Episode 334 reward -838.3815303867975 in 248 steps, epsilon=0.11941400598017836
Episode 335 reward -761.6207361643479 in 180 steps, epsilon=0.11906768015570221
Episode 336 reward -660.285430215554 in 156 steps, epsilon=0.11877253248269325
Episode 337 reward -475.05128862512316 in 208 steps, epsilon=0.11838609667168636
Episode 338 reward -509.21613335582686 in 178 steps, epsilon=0.11806171967082683
Episode 339 reward -341.979222244619 in 79 steps, epsilon=0.11791959422012757
Episode 340 reward -417.2645741125986 in 130 steps, epsilon=0.11768814716068918
Episode 341 reward -388.6067015600305 in 81 steps, epsilon=0.11754545186482153
Episode 342 reward -827.1778970405159 in 187 steps, epsilon=0.1172204006163318
Episode 343 reward -806.3219675580068 in 258 steps, epsilon=0.11678179660131892
Episode 344 reward -485.71161811147323 in 167 steps, epsilon=0.11650386776314343
Episode 345 reward -798.7951721370077 in 261 steps, epsilon=0.11607868952654452
Episode 346 reward -591.6071581576937 in 213 steps, epsilon=0.11573983505093806
Episode 347 reward -301.9573827909311 in 201 steps, epsilon=0.11542662269559141
Episode 348 reward -492.33633370564263 in 109 steps, epsilon=0.11525938560613029
Episode 349 reward -520.7435506724566 in 163 steps, epsilon=0.11501267378447796
Episode 350 reward -508.3722288137686 in 130 steps, epsilon=0.11481877211689318
Episode 351 reward -512.3638012431347 in 136 steps, epsilon=0.114618601064553
Episode 352 reward -730.7285266007 in 230 steps, epsilon=0.11428621038563572
Episode 353 reward -344.8352083456937 in 107 steps, epsilon=0.11413416283953857
Episode 354 reward -710.1526264579481 in 211 steps, epsilon=0.11383905632595892
Episode 355 reward -788.5807028788008 in 190 steps, epsilon=0.11357859645994664
Episode 356 reward -426.52030450169224 in 92 steps, epsilon=0.11345424626051469
Episode 357 reward -814.1603807827104 in 230 steps, epsilon=0.11314833011784789
Episode 358 reward -732.4477024889744 in 160 steps, epsilon=0.11293963088207985
Episode 359 reward -691.1660797115934 in 230 steps, epsilon=0.11264541581493075
Episode 360 reward -695.6262431753576 in 166 steps, epsilon=0.11243723459702427
Episode 361 reward -713.0265689104159 in 213 steps, epsilon=0.11217512289940043
Episode 362 reward -595.3971333579915 in 165 steps, epsilon=0.1119758816322798
Episode 363 reward -420.6450861553299 in 119 steps, epsilon=0.1118342132395933
Episode 364 reward -380.2926002632253 in 116 steps, epsilon=0.11169772950212555
Episode 365 reward -467.5381677199351 in 87 steps, epsilon=0.11159640067498589
Episode 366 reward -329.67861178955377 in 145 steps, epsilon=0.1114294660659374
Episode 367 reward -240.84694888646456 in 85 steps, epsilon=0.11133272732646682
Episode 368 reward -435.50853917010994 in 174 steps, epsilon=0.11113724351220214
