Episode 1 reward -282.32740289298215 in 86 steps, epsilon=0.9922931867963757
Episode 2 reward -158.80232824924508 in 86 steps, epsilon=0.984652368003591
Episode 3 reward -537.7779817308985 in 151 steps, epsilon=0.9713944663147109
Episode 4 reward -391.0929130200874 in 83 steps, epsilon=0.9641918245567128
Episode 5 reward -186.49090136704626 in 67 steps, epsilon=0.9584210928706605
Episode 6 reward -533.2873471966075 in 101 steps, epsilon=0.9497946765666049
Episode 7 reward -380.57501447612304 in 84 steps, epsilon=0.9426862982695084
Episode 8 reward -155.6629369860491 in 67 steps, epsilon=0.9370591719942506
Episode 9 reward -245.4952165392565 in 77 steps, epsilon=0.9306385674206091
Episode 10 reward -117.69984221400753 in 95 steps, epsilon=0.9227848651820434
Episode 11 reward -328.0001071551826 in 114 steps, epsilon=0.913458379691881
Episode 12 reward -251.90427697598844 in 102 steps, epsilon=0.9052032768153121
Episode 13 reward -360.89930172042045 in 126 steps, epsilon=0.895121364955497
Episode 14 reward -69.07564260848035 in 101 steps, epsilon=0.8871310581430006
Episode 15 reward -367.83773681941375 in 82 steps, epsilon=0.8807029746272967
Episode 16 reward -232.78033567132826 in 57 steps, epsilon=0.8762656261292551
Episode 17 reward -432.6712360640857 in 74 steps, epsilon=0.870542462318678
Episode 18 reward -355.83661525650274 in 86 steps, epsilon=0.8639442102936217
Episode 19 reward -379.5539419181559 in 83 steps, epsilon=0.8576297147550943
Episode 20 reward -311.6197610050499 in 85 steps, epsilon=0.8512171541710702
Episode 21 reward -138.59515395763498 in 66 steps, epsilon=0.8462754465271518
Episode 22 reward -474.4825196868294 in 99 steps, epsilon=0.8389237704478418
Episode 23 reward -552.2832417076281 in 84 steps, epsilon=0.8327428071658856
Episode 24 reward -165.49682765694985 in 75 steps, epsilon=0.8272677930790714
Episode 25 reward -176.93290110447174 in 63 steps, epsilon=0.8227004083511811
Episode 26 reward -238.96102124470744 in 80 steps, epsilon=0.816941869950148
Episode 27 reward -133.78680899064597 in 75 steps, epsilon=0.811584919600016
Episode 28 reward -174.41924284815684 in 62 steps, epsilon=0.8071867415393055
