Episode 1 reward -207.31031468745235 in 77 steps, epsilon=0.99307
Episode 2 reward -218.53029458314012 in 103 steps, epsilon=0.9838
Episode 3 reward -295.96929332582044 in 100 steps, epsilon=0.9748
Episode 4 reward -106.33519801163175 in 70 steps, epsilon=0.9685
Episode 5 reward -203.00417792466675 in 113 steps, epsilon=0.95833
Episode 6 reward -126.68710224959185 in 70 steps, epsilon=0.95203
Episode 7 reward -346.62980338535897 in 90 steps, epsilon=0.94393
Episode 8 reward -406.64739134555435 in 100 steps, epsilon=0.93493
Episode 9 reward -335.2931189450112 in 123 steps, epsilon=0.92386
Episode 10 reward -138.682405632384 in 72 steps, epsilon=0.91738
Episode 11 reward -117.37639735536357 in 81 steps, epsilon=0.91009
Episode 12 reward -238.04240856536768 in 86 steps, epsilon=0.90235
Episode 13 reward -437.4872208571542 in 117 steps, epsilon=0.89182
Episode 14 reward -391.1808313380496 in 137 steps, epsilon=0.87949
Episode 15 reward -207.14122889428484 in 85 steps, epsilon=0.87184
Episode 16 reward -501.63417363120504 in 91 steps, epsilon=0.86365
Episode 17 reward -91.47120572665044 in 153 steps, epsilon=0.84988
Episode 18 reward -152.03058929535098 in 111 steps, epsilon=0.83989
Episode 19 reward -233.7756632848643 in 138 steps, epsilon=0.8274699999999999
Episode 20 reward -380.7630821872457 in 669 steps, epsilon=0.76726
Episode 21 reward -280.18950307399757 in 122 steps, epsilon=0.75628
Episode 22 reward -462.88952662841564 in 122 steps, epsilon=0.7453
Episode 23 reward -337.53139824439944 in 159 steps, epsilon=0.73099
Episode 24 reward -64.37270507699688 in 166 steps, epsilon=0.71605
Episode 25 reward -309.27660813087505 in 195 steps, epsilon=0.6984999999999999
Episode 26 reward -243.72214437031187 in 87 steps, epsilon=0.69067
Episode 27 reward -502.40939671458733 in 163 steps, epsilon=0.6759999999999999
Episode 28 reward -399.82746518727396 in 118 steps, epsilon=0.66538
Episode 29 reward -334.62878098762144 in 82 steps, epsilon=0.6579999999999999
Episode 30 reward -130.53391727515893 in 93 steps, epsilon=0.6496299999999999
Episode 31 reward -219.47924633730037 in 109 steps, epsilon=0.63982
Episode 32 reward -74.90707773045915 in 144 steps, epsilon=0.62686
Episode 33 reward -310.14423054509047 in 98 steps, epsilon=0.6180399999999999
Episode 34 reward -402.0658371836738 in 134 steps, epsilon=0.60598
Episode 35 reward -396.1075858188999 in 156 steps, epsilon=0.5919399999999999
Episode 36 reward -438.4933498354901 in 136 steps, epsilon=0.5797
Episode 37 reward -571.4302243836079 in 152 steps, epsilon=0.56602
Episode 38 reward -688.7978532234969 in 296 steps, epsilon=0.53938
Episode 39 reward -742.2197265150868 in 232 steps, epsilon=0.5185
Episode 40 reward -252.20596784455043 in 89 steps, epsilon=0.5104899999999999
Episode 41 reward -665.923699688573 in 200 steps, epsilon=0.49249
Episode 42 reward -275.85290614671544 in 109 steps, epsilon=0.48268
Episode 43 reward -146.35978130873394 in 125 steps, epsilon=0.47143
Episode 44 reward -232.58640648816532 in 105 steps, epsilon=0.46197999999999995
Episode 45 reward -193.39900467785952 in 178 steps, epsilon=0.4459599999999999
Episode 46 reward -370.70535879555837 in 130 steps, epsilon=0.43426
Episode 47 reward -432.6137395548381 in 105 steps, epsilon=0.4248099999999999
Episode 48 reward -307.0453293639661 in 102 steps, epsilon=0.41562999999999994
Episode 49 reward -233.46377305664998 in 93 steps, epsilon=0.40725999999999996
Episode 50 reward -437.13006098694 in 127 steps, epsilon=0.39583
Episode 51 reward -556.4079944269779 in 168 steps, epsilon=0.38071
Episode 52 reward -467.9670011403853 in 82 steps, epsilon=0.37332999999999994
Episode 53 reward -300.1012188991406 in 91 steps, epsilon=0.3651399999999999
Episode 54 reward -879.3952165264716 in 289 steps, epsilon=0.33912999999999993
Episode 55 reward -779.2143129449778 in 181 steps, epsilon=0.3228399999999999
Episode 56 reward -257.4501548528793 in 89 steps, epsilon=0.31482999999999994
Episode 57 reward -377.8489184776011 in 88 steps, epsilon=0.3069099999999999
Episode 58 reward -568.5960719039167 in 161 steps, epsilon=0.2924199999999999
Episode 59 reward -562.7714415138144 in 233 steps, epsilon=0.27144999999999997
Episode 60 reward -764.4952590771586 in 173 steps, epsilon=0.25588
Episode 61 reward -333.48086086832376 in 151 steps, epsilon=0.24229
Episode 62 reward -272.93106485115504 in 105 steps, epsilon=0.23283999999999994
Episode 63 reward -479.28439138404184 in 98 steps, epsilon=0.22402
Episode 64 reward -1050.8503466441216 in 203 steps, epsilon=0.20575
Episode 65 reward -671.3701371579749 in 144 steps, epsilon=0.1927899999999999
Episode 66 reward -581.543231435902 in 113 steps, epsilon=0.1826199999999999
Episode 67 reward -354.1839753942145 in 75 steps, epsilon=0.17586999999999997
Episode 68 reward -551.7271585557148 in 102 steps, epsilon=0.1666899999999999
Episode 69 reward -306.3073125533974 in 100 steps, epsilon=0.15769
Episode 70 reward -196.33359742894189 in 93 steps, epsilon=0.1493199999999999
