Episode 1 reward -143.14989989849033 in 77 steps, epsilon=0.99307
Episode 2 reward -180.02653357248468 in 75 steps, epsilon=0.98632
Episode 3 reward -246.46419008033203 in 65 steps, epsilon=0.98047
Episode 4 reward -137.34336394939407 in 83 steps, epsilon=0.973
Episode 5 reward -250.34663696701088 in 79 steps, epsilon=0.96589
Episode 6 reward -119.75841216000683 in 75 steps, epsilon=0.95914
Episode 7 reward -187.68735273771955 in 65 steps, epsilon=0.95329
Episode 8 reward -442.56848111983317 in 113 steps, epsilon=0.94312
Episode 9 reward -113.60428659988362 in 57 steps, epsilon=0.93799
Episode 10 reward -164.58990779438162 in 67 steps, epsilon=0.93196
Episode 11 reward -173.53705859589513 in 87 steps, epsilon=0.92413
Episode 12 reward -66.1682219608632 in 116 steps, epsilon=0.91369
Episode 13 reward -151.06139492515524 in 63 steps, epsilon=0.90802
Episode 14 reward -528.3184167501686 in 104 steps, epsilon=0.89866
Episode 15 reward -477.49742289571236 in 90 steps, epsilon=0.89056
Episode 16 reward -154.77885550296205 in 77 steps, epsilon=0.88363
Episode 17 reward -135.86030890057043 in 74 steps, epsilon=0.87697
Episode 18 reward -223.82094162908552 in 114 steps, epsilon=0.86671
Episode 19 reward -158.8159248829749 in 67 steps, epsilon=0.86068
Episode 20 reward -152.86251000989887 in 87 steps, epsilon=0.85285
Episode 21 reward -284.42311560136693 in 66 steps, epsilon=0.84691
Episode 22 reward -176.48838534481177 in 72 steps, epsilon=0.84043
Episode 23 reward -255.24228854581227 in 108 steps, epsilon=0.83071
Episode 24 reward -385.51914012195306 in 113 steps, epsilon=0.82054
Episode 25 reward -159.06910839258444 in 66 steps, epsilon=0.8146
Episode 26 reward -151.52582413322523 in 64 steps, epsilon=0.80884
Episode 27 reward -126.71611479415793 in 83 steps, epsilon=0.80137
Episode 28 reward -440.7714006261855 in 92 steps, epsilon=0.79309
Episode 29 reward -170.25012966952136 in 70 steps, epsilon=0.78679
Episode 30 reward -168.0456451180188 in 79 steps, epsilon=0.7796799999999999
Episode 31 reward -437.95292100670565 in 85 steps, epsilon=0.77203
Episode 32 reward -516.6335898202063 in 89 steps, epsilon=0.7640199999999999
Episode 33 reward -515.3727138808661 in 80 steps, epsilon=0.75682
Episode 34 reward -283.012966829735 in 89 steps, epsilon=0.74881
Episode 35 reward -282.2089256368906 in 75 steps, epsilon=0.7420599999999999
Episode 36 reward -336.6318991618381 in 101 steps, epsilon=0.73297
Episode 37 reward -299.9110059713005 in 60 steps, epsilon=0.72757
Episode 38 reward -509.93286362538566 in 97 steps, epsilon=0.7188399999999999
Episode 39 reward -492.9875238843143 in 85 steps, epsilon=0.71119
Episode 40 reward -566.671807296503 in 84 steps, epsilon=0.70363
Episode 41 reward -421.507408985761 in 75 steps, epsilon=0.6968799999999999
Episode 42 reward -151.12724726978712 in 64 steps, epsilon=0.69112
Episode 43 reward -557.6066835467115 in 90 steps, epsilon=0.68302
Episode 44 reward -525.9800335912 in 77 steps, epsilon=0.67609
Episode 45 reward -474.19784642692935 in 97 steps, epsilon=0.66736
Episode 46 reward -429.0048075766272 in 107 steps, epsilon=0.6577299999999999
Episode 47 reward -812.5347569352338 in 98 steps, epsilon=0.64891
Episode 48 reward -190.16699162411592 in 61 steps, epsilon=0.64342
Episode 49 reward -281.58135230564267 in 67 steps, epsilon=0.6373899999999999
Episode 50 reward -557.6475836402306 in 89 steps, epsilon=0.62938
Episode 51 reward -363.01923491311254 in 77 steps, epsilon=0.62245
Episode 52 reward -549.5102931045717 in 82 steps, epsilon=0.61507
Episode 53 reward -433.4091093541905 in 85 steps, epsilon=0.60742
Episode 54 reward -336.7969855798416 in 58 steps, epsilon=0.6022
Episode 55 reward -289.0537599507146 in 112 steps, epsilon=0.59212
